id,name,language,tag,package,version,date_epoch,date
2740,"Azure.ResourceManager.ApiManagement,1.1.0-beta.1",dotnet,Azure.ResourceManager.ApiManagement_1.1.0-beta.1,Azure.ResourceManager.ApiManagement,1.1.0-beta.1,1685115285,05/26/2023
2741,"Azure.ResourceManager.Advisor,1.0.0-beta.3",dotnet,Azure.ResourceManager.Advisor_1.0.0-beta.3,Azure.ResourceManager.Advisor,1.0.0-beta.3,1685115283,05/26/2023
2742,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v4@v4.0.0-beta.1,go,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v4.0.0-beta.1,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers,v4.0.0-beta.1,1685339993,05/29/2023
2743,@azure/arm-resources-subscriptions@2.1.0,js,@azure/arm-resources-subscriptions_2.1.0,@azure/arm-resources-subscriptions,2.1.0,1685331826,05/29/2023
2744,"Azure.ResourceManager.CustomerInsights,1.0.0-beta.3",dotnet,Azure.ResourceManager.CustomerInsights_1.0.0-beta.3,Azure.ResourceManager.CustomerInsights,1.0.0-beta.3,1685356706,05/29/2023
2745,"Azure.ResourceManager.AppContainers,1.1.0-beta.2",dotnet,Azure.ResourceManager.AppContainers_1.1.0-beta.2,Azure.ResourceManager.AppContainers,1.1.0-beta.2,1685356691,05/29/2023
2746,"Azure.ResourceManager.Datadog,1.0.0-beta.3",dotnet,Azure.ResourceManager.Datadog_1.0.0-beta.3,Azure.ResourceManager.Datadog,1.0.0-beta.3,1685356678,05/29/2023
2747,"Azure.ResourceManager.DataMigration,1.0.0-beta.3",dotnet,Azure.ResourceManager.DataMigration_1.0.0-beta.3,Azure.ResourceManager.DataMigration,1.0.0-beta.3,1685356663,05/29/2023
2748,"Azure.ResourceManager.DataLakeAnalytics,1.1.0-beta.2",dotnet,Azure.ResourceManager.DataLakeAnalytics_1.1.0-beta.2,Azure.ResourceManager.DataLakeAnalytics,1.1.0-beta.2,1685356656,05/29/2023
2749,"Azure.ResourceManager.ContainerRegistry,1.2.0-beta.1",dotnet,Azure.ResourceManager.ContainerRegistry_1.2.0-beta.1,Azure.ResourceManager.ContainerRegistry,1.2.0-beta.1,1685356643,05/29/2023
2750,"Azure.ResourceManager.ContainerInstance,1.2.0-beta.1",dotnet,Azure.ResourceManager.ContainerInstance_1.2.0-beta.1,Azure.ResourceManager.ContainerInstance,1.2.0-beta.1,1685356626,05/29/2023
2751,"Azure.ResourceManager.DataBoxEdge,1.1.0-beta.1",dotnet,Azure.ResourceManager.DataBoxEdge_1.1.0-beta.1,Azure.ResourceManager.DataBoxEdge,1.1.0-beta.1,1685356612,05/29/2023
2752,"Azure.ResourceManager.Consumption,1.1.0-beta.1",dotnet,Azure.ResourceManager.Consumption_1.1.0-beta.1,Azure.ResourceManager.Consumption,1.1.0-beta.1,1685353210,05/29/2023
2753,"Azure.ResourceManager.ConfidentialLedger,1.1.0-beta.1",dotnet,Azure.ResourceManager.ConfidentialLedger_1.1.0-beta.1,Azure.ResourceManager.ConfidentialLedger,1.1.0-beta.1,1685353206,05/29/2023
2754,"Azure.ResourceManager.Batch,1.2.0-beta.1",dotnet,Azure.ResourceManager.Batch_1.2.0-beta.1,Azure.ResourceManager.Batch,1.2.0-beta.1,1685353187,05/29/2023
2755,"Azure.ResourceManager.Billing,1.1.0-beta.1",dotnet,Azure.ResourceManager.Billing_1.1.0-beta.1,Azure.ResourceManager.Billing,1.1.0-beta.1,1685353178,05/29/2023
2756,"Azure.ResourceManager.Communication,1.2.0-beta.1",dotnet,Azure.ResourceManager.Communication_1.2.0-beta.1,Azure.ResourceManager.Communication,1.2.0-beta.1,1685353172,05/29/2023
2757,"Azure.ResourceManager.Avs,1.2.0-beta.1",dotnet,Azure.ResourceManager.Avs_1.2.0-beta.1,Azure.ResourceManager.Avs,1.2.0-beta.1,1685353157,05/29/2023
2758,"Azure.ResourceManager.Confluent,1.1.0-beta.1",dotnet,Azure.ResourceManager.Confluent_1.1.0-beta.1,Azure.ResourceManager.Confluent,1.1.0-beta.1,1685353108,05/29/2023
2759,"Azure.ResourceManager.ConnectedVMwarevSphere,1.0.0-beta.7",dotnet,Azure.ResourceManager.ConnectedVMwarevSphere_1.0.0-beta.7,Azure.ResourceManager.ConnectedVMwarevSphere,1.0.0-beta.7,1685353099,05/29/2023
2760,"Azure.ResourceManager.Automanage,1.1.0-beta.1",dotnet,Azure.ResourceManager.Automanage_1.1.0-beta.1,Azure.ResourceManager.Automanage,1.1.0-beta.1,1685353089,05/29/2023
2761,"Azure.ResourceManager.CognitiveServices,1.3.0-beta.1",dotnet,Azure.ResourceManager.CognitiveServices_1.3.0-beta.1,Azure.ResourceManager.CognitiveServices,1.3.0-beta.1,1685353065,05/29/2023
2762,"Azure.ResourceManager.Automation,1.1.0-beta.1",dotnet,Azure.ResourceManager.Automation_1.1.0-beta.1,Azure.ResourceManager.Automation,1.1.0-beta.1,1685353052,05/29/2023
2763,@azure/arm-postgresql-flexible@8.0.0-beta.2,js,@azure/arm-postgresql-flexible_8.0.0-beta.2,@azure/arm-postgresql-flexible,8.0.0-beta.2,1685446551,05/30/2023
2764,@azure/arm-devhub@1.0.0-beta.3,js,@azure/arm-devhub_1.0.0-beta.3,@azure/arm-devhub,1.0.0-beta.3,1685410756,05/30/2023
2765,"Azure.ResourceManager.BotService,1.1.0-beta.1",dotnet,Azure.ResourceManager.BotService_1.1.0-beta.1,Azure.ResourceManager.BotService,1.1.0-beta.1,1685343579,05/29/2023
2766,"Azure.ResourceManager.Chaos,1.0.0-beta.4",dotnet,Azure.ResourceManager.Chaos_1.0.0-beta.4,Azure.ResourceManager.Chaos,1.0.0-beta.4,1685343487,05/29/2023
2767,"Azure.ResourceManager.Cdn,1.2.0-beta.1",dotnet,Azure.ResourceManager.Cdn_1.2.0-beta.1,Azure.ResourceManager.Cdn,1.2.0-beta.1,1685343382,05/29/2023
2768,"Azure.ResourceManager.Blueprint,1.0.0-beta.3",dotnet,Azure.ResourceManager.Blueprint_1.0.0-beta.3,Azure.ResourceManager.Blueprint,1.0.0-beta.3,1685343349,05/29/2023
2769,"Azure.ResourceManager.Attestation,1.0.0-beta.3",dotnet,Azure.ResourceManager.Attestation_1.0.0-beta.3,Azure.ResourceManager.Attestation,1.0.0-beta.3,1685340509,05/29/2023
2770,"Azure.ResourceManager.Authorization,1.1.0-beta.1",dotnet,Azure.ResourceManager.Authorization_1.1.0-beta.1,Azure.ResourceManager.Authorization,1.1.0-beta.1,1685340478,05/29/2023
2771,"Azure.ResourceManager.AppPlatform,1.1.0-beta.1",dotnet,Azure.ResourceManager.AppPlatform_1.1.0-beta.1,Azure.ResourceManager.AppPlatform,1.1.0-beta.1,1685340394,05/29/2023
2772,"Azure.ResourceManager.AppConfiguration,1.1.0-beta.1",dotnet,Azure.ResourceManager.AppConfiguration_1.1.0-beta.1,Azure.ResourceManager.AppConfiguration,1.1.0-beta.1,1685340390,05/29/2023
2773,"Azure.ResourceManager.ArcScVmm,1.0.0-beta.3",dotnet,Azure.ResourceManager.ArcScVmm_1.0.0-beta.3,Azure.ResourceManager.ArcScVmm,1.0.0-beta.3,1685340303,05/29/2023
2774,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine@v0.9.0,go,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine/v0.9.0,sdk/resourcemanager/sqlvirtualmachine/armsqlvirtualmachine,v0.9.0,1685506499,05/31/2023
2775,@azure/arm-qumulo@1.0.0,js,@azure/arm-qumulo_1.0.0,@azure/arm-qumulo,1.0.0,1685516785,05/31/2023
2776,"Azure.ResourceManager.Media,1.3.0-beta.1",dotnet,Azure.ResourceManager.Media_1.3.0-beta.1,Azure.ResourceManager.Media,1.3.0-beta.1,1685499310,05/31/2023
2777,"Azure.ResourceManager.NetApp,1.2.0-beta.1",dotnet,Azure.ResourceManager.NetApp_1.2.0-beta.1,Azure.ResourceManager.NetApp,1.2.0-beta.1,1685499301,05/31/2023
2778,"Azure.ResourceManager.Network,1.3.0-beta.1",dotnet,Azure.ResourceManager.Network_1.3.0-beta.1,Azure.ResourceManager.Network,1.3.0-beta.1,1685499284,05/31/2023
2779,"Azure.ResourceManager.Nginx,1.0.0-beta.2",dotnet,Azure.ResourceManager.Nginx_1.0.0-beta.2,Azure.ResourceManager.Nginx,1.0.0-beta.2,1685499236,05/31/2023
2780,"Azure.ResourceManager.MarketplaceOrdering,1.1.0-beta.1",dotnet,Azure.ResourceManager.MarketplaceOrdering_1.1.0-beta.1,Azure.ResourceManager.MarketplaceOrdering,1.1.0-beta.1,1685499236,05/31/2023
2781,"Azure.ResourceManager.MixedReality,1.1.0-beta.1",dotnet,Azure.ResourceManager.MixedReality_1.1.0-beta.1,Azure.ResourceManager.MixedReality,1.1.0-beta.1,1685499226,05/31/2023
2782,"Azure.ResourceManager.NewRelicObservability,1.0.0-beta.2",dotnet,Azure.ResourceManager.NewRelicObservability_1.0.0-beta.2,Azure.ResourceManager.NewRelicObservability,1.0.0-beta.2,1685499213,05/31/2023
2783,"Azure.ResourceManager.HybridContainerService,1.0.0-beta.2",dotnet,Azure.ResourceManager.HybridContainerService_1.0.0-beta.2,Azure.ResourceManager.HybridContainerService,1.0.0-beta.2,1685499186,05/31/2023
2784,"Azure.ResourceManager.NetworkFunction,1.0.0-beta.3",dotnet,Azure.ResourceManager.NetworkFunction_1.0.0-beta.3,Azure.ResourceManager.NetworkFunction,1.0.0-beta.3,1685499182,05/31/2023
2785,"Azure.ResourceManager.ManagedServiceIdentities,1.2.0-beta.1",dotnet,Azure.ResourceManager.ManagedServiceIdentities_1.2.0-beta.1,Azure.ResourceManager.ManagedServiceIdentities,1.2.0-beta.1,1685499167,05/31/2023
2786,"Azure.ResourceManager.Marketplace,1.1.0-beta.1",dotnet,Azure.ResourceManager.Marketplace_1.1.0-beta.1,Azure.ResourceManager.Marketplace,1.1.0-beta.1,1685499160,05/31/2023
2787,"Azure.ResourceManager.HybridCompute,1.0.0-beta.4",dotnet,Azure.ResourceManager.HybridCompute_1.0.0-beta.4,Azure.ResourceManager.HybridCompute,1.0.0-beta.4,1685499144,05/31/2023
2788,"Azure.ResourceManager.Maps,1.1.0-beta.1",dotnet,Azure.ResourceManager.Maps_1.1.0-beta.1,Azure.ResourceManager.Maps,1.1.0-beta.1,1685499143,05/31/2023
2789,"Azure.ResourceManager.IotHub,1.1.0-beta.1",dotnet,Azure.ResourceManager.IotHub_1.1.0-beta.1,Azure.ResourceManager.IotHub,1.1.0-beta.1,1685499143,05/31/2023
2790,"Azure.ResourceManager.Kusto,1.4.0-beta.1",dotnet,Azure.ResourceManager.Kusto_1.4.0-beta.1,Azure.ResourceManager.Kusto,1.4.0-beta.1,1685499140,05/31/2023
2791,"Azure.ResourceManager.LoadTesting,1.1.0-beta.1",dotnet,Azure.ResourceManager.LoadTesting_1.1.0-beta.1,Azure.ResourceManager.LoadTesting,1.1.0-beta.1,1685499137,05/31/2023
2792,"Azure.ResourceManager.ManagementPartner,1.0.0-beta.3",dotnet,Azure.ResourceManager.ManagementPartner_1.0.0-beta.3,Azure.ResourceManager.ManagementPartner,1.0.0-beta.3,1685499134,05/31/2023
2793,"Azure.ResourceManager.ManagedServices,1.1.0-beta.1",dotnet,Azure.ResourceManager.ManagedServices_1.1.0-beta.1,Azure.ResourceManager.ManagedServices,1.1.0-beta.1,1685499131,05/31/2023
2794,"Azure.ResourceManager.SecurityCenter,1.2.0-beta.1",dotnet,Azure.ResourceManager.SecurityCenter_1.2.0-beta.1,Azure.ResourceManager.SecurityCenter,1.2.0-beta.1,1685614976,06/01/2023
2795,"Azure.ResourceManager.Sql,1.3.0-beta.1",dotnet,Azure.ResourceManager.Sql_1.3.0-beta.1,Azure.ResourceManager.Sql,1.3.0-beta.1,1685614969,06/01/2023
2796,"Azure.ResourceManager.Search,1.2.0-beta.1",dotnet,Azure.ResourceManager.Search_1.2.0-beta.1,Azure.ResourceManager.Search,1.2.0-beta.1,1685614968,06/01/2023
2797,"Azure.ResourceManager.ServiceNetworking,1.0.0-beta.2",dotnet,Azure.ResourceManager.ServiceNetworking_1.0.0-beta.2,Azure.ResourceManager.ServiceNetworking,1.0.0-beta.2,1685614955,06/01/2023
2798,"Azure.ResourceManager.ServiceLinker,1.1.0-beta.1",dotnet,Azure.ResourceManager.ServiceLinker_1.1.0-beta.1,Azure.ResourceManager.ServiceLinker,1.1.0-beta.1,1685614926,06/01/2023
2799,"Azure.ResourceManager.Resources,1.6.0",dotnet,Azure.ResourceManager.Resources_1.6.0,Azure.ResourceManager.Resources,1.6.0,1685614917,06/01/2023
2800,"Azure.ResourceManager.ServiceFabricManagedClusters,1.1.0-beta.1",dotnet,Azure.ResourceManager.ServiceFabricManagedClusters_1.1.0-beta.1,Azure.ResourceManager.ServiceFabricManagedClusters,1.1.0-beta.1,1685614915,06/01/2023
2801,"Azure.ResourceManager.ServiceBus,1.1.0-beta.3",dotnet,Azure.ResourceManager.ServiceBus_1.1.0-beta.3,Azure.ResourceManager.ServiceBus,1.1.0-beta.3,1685614911,06/01/2023
2802,"Azure.ResourceManager.Storage,1.2.0-beta.1",dotnet,Azure.ResourceManager.Storage_1.2.0-beta.1,Azure.ResourceManager.Storage,1.2.0-beta.1,1685614910,06/01/2023
2803,"Azure.ResourceManager.ServiceFabric,1.1.0-beta.1",dotnet,Azure.ResourceManager.ServiceFabric_1.1.0-beta.1,Azure.ResourceManager.ServiceFabric,1.1.0-beta.1,1685614905,06/01/2023
2804,"Azure.ResourceManager.SqlVirtualMachine,1.1.0-beta.1",dotnet,Azure.ResourceManager.SqlVirtualMachine_1.1.0-beta.1,Azure.ResourceManager.SqlVirtualMachine,1.1.0-beta.1,1685614899,06/01/2023
2805,"Azure.ResourceManager.Support,1.1.0-beta.1",dotnet,Azure.ResourceManager.Support_1.1.0-beta.1,Azure.ResourceManager.Support,1.1.0-beta.1,1685614884,06/01/2023
2806,"Azure.ResourceManager.Synapse,1.2.0-beta.1",dotnet,Azure.ResourceManager.Synapse_1.2.0-beta.1,Azure.ResourceManager.Synapse,1.2.0-beta.1,1685614875,06/01/2023
2807,"Azure.ResourceManager.AppService,1.1.0-beta.1",dotnet,Azure.ResourceManager.AppService_1.1.0-beta.1,Azure.ResourceManager.AppService,1.1.0-beta.1,1685614841,06/01/2023
2808,"Azure.ResourceManager.StorageCache,1.2.0-beta.1",dotnet,Azure.ResourceManager.StorageCache_1.2.0-beta.1,Azure.ResourceManager.StorageCache,1.2.0-beta.1,1685614840,06/01/2023
2809,"Azure.ResourceManager.StorageSync,1.2.0-beta.1",dotnet,Azure.ResourceManager.StorageSync_1.2.0-beta.1,Azure.ResourceManager.StorageSync,1.2.0-beta.1,1685614836,06/01/2023
2810,"Azure.ResourceManager.WebPubSub,1.1.0-beta.1",dotnet,Azure.ResourceManager.WebPubSub_1.1.0-beta.1,Azure.ResourceManager.WebPubSub,1.1.0-beta.1,1685614835,06/01/2023
2811,"Azure.ResourceManager.SecurityCenter,1.2.0-beta.2",dotnet,Azure.ResourceManager.SecurityCenter_1.2.0-beta.2,Azure.ResourceManager.SecurityCenter,1.2.0-beta.2,1685698662,06/02/2023
2812,"Azure.ResourceManager.Compute,1.2.0-beta.1",dotnet,Azure.ResourceManager.Compute_1.2.0-beta.1,Azure.ResourceManager.Compute,1.2.0-beta.1,1685637521,06/01/2023
2813,"Azure.ResourceManager.SignalR,1.1.0-beta.1",dotnet,Azure.ResourceManager.SignalR_1.1.0-beta.1,Azure.ResourceManager.SignalR,1.1.0-beta.1,1685614933,06/01/2023
2814,"Azure.ResourceManager.StoragePool,1.1.0-beta.1",dotnet,Azure.ResourceManager.StoragePool_1.1.0-beta.1,Azure.ResourceManager.StoragePool,1.1.0-beta.1,1685614831,06/01/2023
2815,"Azure.ResourceManager.TrafficManager,1.1.0-beta.3",dotnet,Azure.ResourceManager.TrafficManager_1.1.0-beta.3,Azure.ResourceManager.TrafficManager,1.1.0-beta.3,1685614817,06/01/2023
2816,"Azure.ResourceManager.WorkloadMonitor,1.0.0-beta.3",dotnet,Azure.ResourceManager.WorkloadMonitor_1.0.0-beta.3,Azure.ResourceManager.WorkloadMonitor,1.0.0-beta.3,1685614811,06/01/2023
2817,"Azure.ResourceManager.Subscription,1.1.0-beta.1",dotnet,Azure.ResourceManager.Subscription_1.1.0-beta.1,Azure.ResourceManager.Subscription,1.1.0-beta.1,1685614805,06/01/2023
2818,"Azure.ResourceManager.StreamAnalytics,1.2.0-beta.1",dotnet,Azure.ResourceManager.StreamAnalytics_1.2.0-beta.1,Azure.ResourceManager.StreamAnalytics,1.2.0-beta.1,1685614803,06/01/2023
2819,"Azure.ResourceManager.Workloads,1.1.0-beta.1",dotnet,Azure.ResourceManager.Workloads_1.1.0-beta.1,Azure.ResourceManager.Workloads,1.1.0-beta.1,1685614796,06/01/2023
2820,"Azure.ResourceManager.ResourceMover,1.1.0-beta.1",dotnet,Azure.ResourceManager.ResourceMover_1.1.0-beta.1,Azure.ResourceManager.ResourceMover,1.1.0-beta.1,1685614664,06/01/2023
2821,"Azure.ResourceManager.ResourceHealth,1.1.0-beta.1",dotnet,Azure.ResourceManager.ResourceHealth_1.1.0-beta.1,Azure.ResourceManager.ResourceHealth,1.1.0-beta.1,1685588616,06/01/2023
2822,"Azure.ResourceManager.ResourceGraph,1.1.0-beta.1",dotnet,Azure.ResourceManager.ResourceGraph_1.1.0-beta.1,Azure.ResourceManager.ResourceGraph,1.1.0-beta.1,1685588601,06/01/2023
2823,"Azure.ResourceManager.RedisEnterprise,1.1.0-beta.1",dotnet,Azure.ResourceManager.RedisEnterprise_1.1.0-beta.1,Azure.ResourceManager.RedisEnterprise,1.1.0-beta.1,1685588586,06/01/2023
2824,"Azure.ResourceManager.Redis,1.2.0-beta.1",dotnet,Azure.ResourceManager.Redis_1.2.0-beta.1,Azure.ResourceManager.Redis,1.2.0-beta.1,1685588585,06/01/2023
2825,"Azure.ResourceManager.Reservations,1.4.0-beta.1",dotnet,Azure.ResourceManager.Reservations_1.4.0-beta.1,Azure.ResourceManager.Reservations,1.4.0-beta.1,1685588581,06/01/2023
2826,"Azure.ResourceManager.RecoveryServices,1.1.0-beta.1",dotnet,Azure.ResourceManager.RecoveryServices_1.1.0-beta.1,Azure.ResourceManager.RecoveryServices,1.1.0-beta.1,1685588571,06/01/2023
2827,"Azure.ResourceManager.Relay,1.2.0-beta.1",dotnet,Azure.ResourceManager.Relay_1.2.0-beta.1,Azure.ResourceManager.Relay,1.2.0-beta.1,1685588551,06/01/2023
2828,"Azure.ResourceManager.RecoveryServicesBackup,1.1.0-beta.1",dotnet,Azure.ResourceManager.RecoveryServicesBackup_1.1.0-beta.1,Azure.ResourceManager.RecoveryServicesBackup,1.1.0-beta.1,1685588546,06/01/2023
2829,"Azure.ResourceManager.CostManagement,1.0.0-beta.1",dotnet,Azure.ResourceManager.CostManagement_1.0.0-beta.1,Azure.ResourceManager.CostManagement,1.0.0-beta.1,1685714039,06/02/2023
2830,"Azure.ResourceManager.Qumulo,1.1.0-beta.1",dotnet,Azure.ResourceManager.Qumulo_1.1.0-beta.1,Azure.ResourceManager.Qumulo,1.1.0-beta.1,1685588539,06/01/2023
2831,"Azure.ResourceManager.Purview,1.1.0-beta.1",dotnet,Azure.ResourceManager.Purview_1.1.0-beta.1,Azure.ResourceManager.Purview,1.1.0-beta.1,1685588501,06/01/2023
2832,"Azure.ResourceManager.Quota,1.0.0-beta.3",dotnet,Azure.ResourceManager.Quota_1.0.0-beta.3,Azure.ResourceManager.Quota,1.0.0-beta.3,1685588498,06/01/2023
2833,"Azure.ResourceManager.Quantum,1.0.0-beta.3",dotnet,Azure.ResourceManager.Quantum_1.0.0-beta.3,Azure.ResourceManager.Quantum,1.0.0-beta.3,1685588480,06/01/2023
2834,"Azure.ResourceManager.PowerBIDedicated,1.0.0-beta.3",dotnet,Azure.ResourceManager.PowerBIDedicated_1.0.0-beta.3,Azure.ResourceManager.PowerBIDedicated,1.0.0-beta.3,1685588480,06/01/2023
2835,"Azure.ResourceManager.ProviderHub,1.1.0-beta.1",dotnet,Azure.ResourceManager.ProviderHub_1.1.0-beta.1,Azure.ResourceManager.ProviderHub,1.1.0-beta.1,1685588472,06/01/2023
2836,"Azure.ResourceManager.Peering,1.2.0-beta.1",dotnet,Azure.ResourceManager.Peering_1.2.0-beta.1,Azure.ResourceManager.Peering,1.2.0-beta.1,1685588159,06/01/2023
2837,"Azure.ResourceManager.PolicyInsights,1.2.0-beta.1",dotnet,Azure.ResourceManager.PolicyInsights_1.2.0-beta.1,Azure.ResourceManager.PolicyInsights,1.2.0-beta.1,1685588115,06/01/2023
2838,"Azure.ResourceManager.Orbital,1.1.0-beta.1",dotnet,Azure.ResourceManager.Orbital_1.1.0-beta.1,Azure.ResourceManager.Orbital,1.1.0-beta.1,1685588110,06/01/2023
2839,"Azure.ResourceManager.OperationalInsights,1.2.0-beta.1",dotnet,Azure.ResourceManager.OperationalInsights_1.2.0-beta.1,Azure.ResourceManager.OperationalInsights,1.2.0-beta.1,1685588103,06/01/2023
2840,"Azure.ResourceManager.NotificationHubs,1.1.0-beta.1",dotnet,Azure.ResourceManager.NotificationHubs_1.1.0-beta.1,Azure.ResourceManager.NotificationHubs,1.1.0-beta.1,1685588084,06/01/2023
2841,"Azure.ResourceManager.Monitor,1.3.0-beta.1",dotnet,Azure.ResourceManager.Monitor_1.3.0-beta.1,Azure.ResourceManager.Monitor,1.3.0-beta.1,1685588044,06/01/2023
2842,"Azure.ResourceManager.Hci,1.0.2",dotnet,Azure.ResourceManager.Hci_1.0.2,Azure.ResourceManager.Hci,1.0.2,1685587156,06/01/2023
2843,"Azure.ResourceManager.LabServices,1.1.0-beta.1",dotnet,Azure.ResourceManager.LabServices_1.1.0-beta.1,Azure.ResourceManager.LabServices,1.1.0-beta.1,1685499130,05/31/2023
2844,"Azure.ResourceManager.MachineLearning,1.2.0-beta.1",dotnet,Azure.ResourceManager.MachineLearning_1.2.0-beta.1,Azure.ResourceManager.MachineLearning,1.2.0-beta.1,1685499129,05/31/2023
2845,"Azure.ResourceManager.Kubernetes,1.0.0-beta.3",dotnet,Azure.ResourceManager.Kubernetes_1.0.0-beta.3,Azure.ResourceManager.Kubernetes,1.0.0-beta.3,1685499128,05/31/2023
2846,"Azure.ResourceManager.HybridData,1.1.0-beta.1",dotnet,Azure.ResourceManager.HybridData_1.1.0-beta.1,Azure.ResourceManager.HybridData,1.1.0-beta.1,1685499120,05/31/2023
2847,"Azure.ResourceManager.KubernetesConfiguration,1.2.0-beta.1",dotnet,Azure.ResourceManager.KubernetesConfiguration_1.2.0-beta.1,Azure.ResourceManager.KubernetesConfiguration,1.2.0-beta.1,1685499117,05/31/2023
2848,"Azure.ResourceManager.ManagedNetwork,1.0.0-beta.3",dotnet,Azure.ResourceManager.ManagedNetwork_1.0.0-beta.3,Azure.ResourceManager.ManagedNetwork,1.0.0-beta.3,1685499113,05/31/2023
2849,"Azure.ResourceManager.Maintenance,1.2.0-beta.1",dotnet,Azure.ResourceManager.Maintenance_1.2.0-beta.1,Azure.ResourceManager.Maintenance,1.2.0-beta.1,1685499112,05/31/2023
2850,"Azure.ResourceManager.Logic,1.1.0-beta.1",dotnet,Azure.ResourceManager.Logic_1.1.0-beta.1,Azure.ResourceManager.Logic,1.1.0-beta.1,1685499109,05/31/2023
2851,"Azure.ResourceManager.KeyVault,1.2.0-beta.2",dotnet,Azure.ResourceManager.KeyVault_1.2.0-beta.2,Azure.ResourceManager.KeyVault,1.2.0-beta.2,1685499108,05/31/2023
2852,"Azure.ResourceManager.IotCentral,1.1.0-beta.1",dotnet,Azure.ResourceManager.IotCentral_1.1.0-beta.1,Azure.ResourceManager.IotCentral,1.1.0-beta.1,1685499095,05/31/2023
2853,"Azure.ResourceManager.MachineLearningCompute,1.0.0-beta.3",dotnet,Azure.ResourceManager.MachineLearningCompute_1.0.0-beta.3,Azure.ResourceManager.MachineLearningCompute,1.0.0-beta.3,1685499094,05/31/2023
2854,"Azure.ResourceManager.HybridConnectivity,1.0.0-beta.3",dotnet,Azure.ResourceManager.HybridConnectivity_1.0.0-beta.3,Azure.ResourceManager.HybridConnectivity,1.0.0-beta.3,1685499080,05/31/2023
2855,"Azure.ResourceManager.HealthBot,1.1.0-beta.1",dotnet,Azure.ResourceManager.HealthBot_1.1.0-beta.1,Azure.ResourceManager.HealthBot,1.1.0-beta.1,1685499069,05/31/2023
2856,"Azure.ResourceManager.HealthcareApis,1.1.0-beta.1",dotnet,Azure.ResourceManager.HealthcareApis_1.1.0-beta.1,Azure.ResourceManager.HealthcareApis,1.1.0-beta.1,1685499057,05/31/2023
2857,"Azure.ResourceManager.FluidRelay,1.1.0-beta.1",dotnet,Azure.ResourceManager.FluidRelay_1.1.0-beta.1,Azure.ResourceManager.FluidRelay,1.1.0-beta.1,1685497832,05/31/2023
2858,"Azure.ResourceManager.Grafana,1.1.0-beta.1",dotnet,Azure.ResourceManager.Grafana_1.1.0-beta.1,Azure.ResourceManager.Grafana,1.1.0-beta.1,1685497729,05/31/2023
2859,"Azure.ResourceManager.FrontDoor,1.2.0-beta.1",dotnet,Azure.ResourceManager.FrontDoor_1.2.0-beta.1,Azure.ResourceManager.FrontDoor,1.2.0-beta.1,1685497719,05/31/2023
2860,"Azure.ResourceManager.ExtendedLocations,1.1.0-beta.1",dotnet,Azure.ResourceManager.ExtendedLocations_1.1.0-beta.1,Azure.ResourceManager.ExtendedLocations,1.1.0-beta.1,1685497709,05/31/2023
2861,"Azure.ResourceManager.HDInsight,1.1.0-beta.1",dotnet,Azure.ResourceManager.HDInsight_1.1.0-beta.1,Azure.ResourceManager.HDInsight,1.1.0-beta.1,1685497701,05/31/2023
2862,"Azure.ResourceManager.GuestConfiguration,1.1.0-beta.1",dotnet,Azure.ResourceManager.GuestConfiguration_1.1.0-beta.1,Azure.ResourceManager.GuestConfiguration,1.1.0-beta.1,1685497686,05/31/2023
2863,"Azure.ResourceManager.EventGrid,1.1.0-beta.1",dotnet,Azure.ResourceManager.EventGrid_1.1.0-beta.1,Azure.ResourceManager.EventGrid,1.1.0-beta.1,1685493000,05/31/2023
2864,"Azure.ResourceManager.Elastic,1.0.0-beta.3",dotnet,Azure.ResourceManager.Elastic_1.0.0-beta.3,Azure.ResourceManager.Elastic,1.0.0-beta.3,1685492975,05/31/2023
2865,"Azure.ResourceManager.EventHubs,1.1.0-beta.3",dotnet,Azure.ResourceManager.EventHubs_1.1.0-beta.3,Azure.ResourceManager.EventHubs,1.1.0-beta.3,1685492966,05/31/2023
2866,"Azure.ResourceManager.EdgeOrder,1.1.0-beta.1",dotnet,Azure.ResourceManager.EdgeOrder_1.1.0-beta.1,Azure.ResourceManager.EdgeOrder,1.1.0-beta.1,1685492965,05/31/2023
2867,"Azure.ResourceManager.ElasticSan,1.0.0-beta.3",dotnet,Azure.ResourceManager.ElasticSan_1.0.0-beta.3,Azure.ResourceManager.ElasticSan,1.0.0-beta.3,1685492933,05/31/2023
2868,"Azure.ResourceManager.DigitalTwins,1.3.0-beta.1",dotnet,Azure.ResourceManager.DigitalTwins_1.3.0-beta.1,Azure.ResourceManager.DigitalTwins,1.3.0-beta.1,1685492883,05/31/2023
2869,"Azure.ResourceManager.SelfHelp,1.0.0",dotnet,Azure.ResourceManager.SelfHelp_1.0.0,Azure.ResourceManager.SelfHelp,1.0.0,1686043968,06/06/2023
2870,"Azure.ResourceManager.Quota,1.0.0",dotnet,Azure.ResourceManager.Quota_1.0.0,Azure.ResourceManager.Quota,1.0.0,1686041366,06/06/2023
